11/09/2020 00:00:37|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 00:20, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 23:12:17|INFO    |engineio.server                 |d15390faf500471886e7c9905bce25e6: Received packet MESSAGE data 1|
11/09/2020 23:12:17|INFO    |engineio.server                 |d15390faf500471886e7c9905bce25e6: Received packet CLOSE data None|
11/09/2020 23:12:17|INFO    |engineio.server                 |023afd9f20064ccf947c15fdc32b697b: Sending packet OPEN data {'sid': '023afd9f20064ccf947c15fdc32b697b', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:12:17|INFO    |engineio.server                 |023afd9f20064ccf947c15fdc32b697b: Sending packet MESSAGE data 0|
11/09/2020 23:12:22|INFO    |engineio.server                 |023afd9f20064ccf947c15fdc32b697b: Received packet MESSAGE data 1|
11/09/2020 23:12:22|INFO    |engineio.server                 |023afd9f20064ccf947c15fdc32b697b: Received packet CLOSE data None|
11/09/2020 23:12:22|INFO    |engineio.server                 |0ba2a2fe5e0a4c598b882b73a651a4bd: Sending packet OPEN data {'sid': '0ba2a2fe5e0a4c598b882b73a651a4bd', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:12:22|INFO    |engineio.server                 |0ba2a2fe5e0a4c598b882b73a651a4bd: Sending packet MESSAGE data 0|
11/09/2020 23:12:24|INFO    |engineio.server                 |0ba2a2fe5e0a4c598b882b73a651a4bd: Received packet MESSAGE data 1|
11/09/2020 23:12:24|INFO    |engineio.server                 |0ba2a2fe5e0a4c598b882b73a651a4bd: Received packet CLOSE data None|
11/09/2020 23:12:25|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet OPEN data {'sid': 'd8cf33d473f74466b5f91a47411bf39d', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:12:25|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet MESSAGE data 0|
11/09/2020 23:12:25|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): radarr:7878|
11/09/2020 23:12:25|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on radarr|
11/09/2020 23:12:25|DEBUG   |urllib3.connectionpool          |http://radarr:7878 "GET /api/MediaCover/2548/fanart.jpg?apikey=********e1 HTTP/1.1" 200 None|
11/09/2020 23:12:25|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): radarr:7878|
11/09/2020 23:12:25|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on radarr|
11/09/2020 23:12:25|DEBUG   |urllib3.connectionpool          |http://radarr:7878 "GET /api/MediaCover/2548/poster-250.jpg?apikey=********e1 HTTP/1.1" 200 None|
11/09/2020 23:12:27|DEBUG   |apscheduler.scheduler           |Looking for jobs to run|
11/09/2020 23:12:27|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:12:27|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:12:27|DEBUG   |apscheduler.scheduler           |Next wakeup is due at 2020-09-11 23:13:27.540147+02:00 (in 59.997437 seconds)|
11/09/2020 23:12:27|INFO    |apscheduler.executors.default   |Running job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:13:27 CEST)" (scheduled at 2020-09-11 23:12:27.540147+02:00)|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:12:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:12:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:12:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/v3/languageprofile?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:12:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/tag?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:12:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:12:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:12:27|DEBUG   |root                            |BAZARR Manually searching subtitles for this file: /mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv|
11/09/2020 23:12:27|DEBUG   |subzero.video                   |Parsing video: Ava.2020.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv, hints: {'title': 'Ava', 'type': 'movie'}|
11/09/2020 23:12:27|INFO    |subliminal_patch.core           |Determining basic video properties for 'Ava.2020.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv' in '/mnt/remote/Media/Movies/Movies/Ava (2020)'|
11/09/2020 23:12:27|DEBUG   |subliminal_patch.core           |GuessIt found: {
    "title": "Ava",
    "year": 2020,
    "screen_size": "1080p",
    "source": "Blu-ray",
    "audio_codec": "DTS-HD",
    "audio_profile": "Master Audio",
    "audio_channels": "5.1",
    "video_codec": "H.264",
    "release_group": "EVO",
    "container": "mkv",
    "type": "movie"
}|
11/09/2020 23:12:28|DEBUG   |subliminal_patch.core           |Size is 11931299309|
11/09/2020 23:12:28|DEBUG   |subliminal_patch.core           |Computed hashes {}|
11/09/2020 23:12:28|DEBUG   |root                            |BAZARR FFprobe used is /usr/bin/ffprobe|
11/09/2020 23:12:28|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/series?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:12:28|INFO    |apscheduler.executors.default   |Job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:13:27 CEST)" executed successfully|
11/09/2020 23:12:28|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:12:28|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:12:29|DEBUG   |root                            |FFprobe found: OrderedDict([('path', '/mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv'), ('duration', datetime.timedelta(seconds=5809, microseconds=679000)), ('size', 11931299309), ('bit_rate', 16429547), ('container', 'mkv'), ('video', [OrderedDict([('id', 0), ('width', 1920), ('height', 802), ('scan_type', 'Progressive'), ('aspect_ratio', 2.394), ('pixel_aspect_ratio', 1.0), ('resolution', '1080p'), ('frame_rate', 23.976), ('bit_depth', 8), ('codec', 'H.264'), ('profile', 'High'), ('default', True)])]), ('audio', [OrderedDict([('id', 1), ('name', 'Surround'), ('language', <Language [en]>), ('codec', 'AC-3'), ('channels_count', 6), ('channels', '5.1'), ('bit_rate', 640000), ('sampling_rate', 48000), ('default', True)]), OrderedDict([('id', 2), ('name', 'Surround'), ('language', <Language [en]>), ('codec', 'DTS-HD'), ('profile', 'Master Audio'), ('channels_count', 6), ('channels', '5.1'), ('bit_depth', 24), ('sampling_rate', 48000)])]), ('provider', {'name': 'ffmpeg', 'version': {'/usr/bin/ffprobe': 'v4.3.1'}})])|
11/09/2020 23:12:29|DEBUG   |root                            |BAZARR is using these video object properties: {'name': '/mnt/remote/Media/Movies/Movies/Ava (2020)/Ava.2020.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv', 'source': 'Blu-ray', 'release_group': 'EVO', 'resolution': '1080p', 'video_codec': 'H.264', 'audio_codec': 'DTS-HD', 'imdb_id': 'tt8784956', 'hashes': {}, 'size': 11931299309, 'subtitle_languages': set(), 'original_name': 'Ava (2020) [Bluray-1080p].mkv', 'plexapi_metadata': {}, 'hints': {'title': 'Ava', 'type': 'movie', 'single_value': True, 'expected_title': ['Ava']}, 'audio_languages': {'eng'}, 'external_subtitle_languages': set(), 'title': 'Ava', 'year': 2020, 'alternative_titles': ['Code Ava: Trained to Kill'], 'used_scene_name': True, 'original_path': '/mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv', 'fps': 23.976}|
11/09/2020 23:12:29|INFO    |subliminal_patch.core           |Listing subtitles for <Movie ['Ava', 2020]>|
11/09/2020 23:12:29|INFO    |subliminal_patch.core           |Listing subtitles with provider 'legendasdivx' and languages {<Language [pt]>, <Language [pt-BR]>}|
11/09/2020 23:12:29|INFO    |subliminal_patch.core           |Initializing provider legendasdivx|
11/09/2020 23:12:29|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Creating session for requests|
11/09/2020 23:12:29|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Re-using previous legendasdivx cookies: <RequestsCookieJar[<Cookie PHPSESSID=eiaof1k89plnqf3firvck7ib80 for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_k= for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_sid=5fdc70e0c19235a983663540bb583a2b for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_u=386555 for .legendasdivx.pt/>, <Cookie lang=portuguese for www.legendasdivx.pt/>]>|
11/09/2020 23:12:30|DEBUG   |urllib3.connectionpool          |Starting new HTTPS connection (1): www.legendasdivx.pt:443|
11/09/2020 23:12:30|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on www.legendasdivx.pt|
11/09/2020 23:12:30|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=tt8784956&form_cat=28 HTTP/1.1" 200 5544|
11/09/2020 23:12:30|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Found 0 subtitles|
11/09/2020 23:12:30|INFO    |subliminal_patch.core           |Found 0 subtitle(s)|
11/09/2020 23:12:30|DEBUG   |subliminal.core                 |Terminating initialized providers|
11/09/2020 23:12:30|INFO    |subliminal_patch.core           |Terminating provider legendasdivx|
11/09/2020 23:12:30|DEBUG   |root                            |BAZARR 0 Subtitles have been found for this file: /mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv|
11/09/2020 23:12:30|DEBUG   |root                            |BAZARR Ended searching Subtitles for this file: /mnt/remote/Media/Movies/Movies/Ava (2020)/Ava (2020) [Bluray-1080p].mkv|
11/09/2020 23:12:50|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Received packet PING data None|
11/09/2020 23:12:50|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet PONG data None|
11/09/2020 23:13:15|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Received packet PING data None|
11/09/2020 23:13:15|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet PONG data None|
11/09/2020 23:13:27|DEBUG   |apscheduler.scheduler           |Looking for jobs to run|
11/09/2020 23:13:27|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:13:27|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:13:27|DEBUG   |apscheduler.scheduler           |Next wakeup is due at 2020-09-11 23:14:27.540147+02:00 (in 59.998378 seconds)|
11/09/2020 23:13:27|INFO    |apscheduler.executors.default   |Running job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:14:27 CEST)" (scheduled at 2020-09-11 23:13:27.540147+02:00)|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:13:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:13:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:13:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/v3/languageprofile?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:13:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/tag?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:13:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:13:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:13:27|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Received packet MESSAGE data 1|
11/09/2020 23:13:28|INFO    |engineio.server                 |d8cf33d473f74466b5f91a47411bf39d: Received packet CLOSE data None|
11/09/2020 23:13:28|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/series?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:13:28|INFO    |apscheduler.executors.default   |Job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:14:27 CEST)" executed successfully|
11/09/2020 23:13:28|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:13:28|INFO    |engineio.server                 |6d6aa8cb56234d8bbb744d4465f59391: Sending packet OPEN data {'sid': '6d6aa8cb56234d8bbb744d4465f59391', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:13:28|INFO    |engineio.server                 |6d6aa8cb56234d8bbb744d4465f59391: Sending packet MESSAGE data 0|
11/09/2020 23:13:32|INFO    |engineio.server                 |6d6aa8cb56234d8bbb744d4465f59391: Received packet MESSAGE data 1|
11/09/2020 23:13:32|INFO    |engineio.server                 |6d6aa8cb56234d8bbb744d4465f59391: Received packet CLOSE data None|
11/09/2020 23:13:32|INFO    |engineio.server                 |be0541292d3e4b978869fc5d1324156c: Sending packet OPEN data {'sid': 'be0541292d3e4b978869fc5d1324156c', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:13:32|INFO    |engineio.server                 |be0541292d3e4b978869fc5d1324156c: Sending packet MESSAGE data 0|
11/09/2020 23:13:32|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): radarr:7878|
11/09/2020 23:13:32|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on radarr|
11/09/2020 23:13:32|DEBUG   |urllib3.connectionpool          |http://radarr:7878 "GET /api/MediaCover/2913/fanart.jpg?apikey=********e1 HTTP/1.1" 200 None|
11/09/2020 23:13:32|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): radarr:7878|
11/09/2020 23:13:32|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on radarr|
11/09/2020 23:13:32|DEBUG   |urllib3.connectionpool          |http://radarr:7878 "GET /api/MediaCover/2913/poster-250.jpg?apikey=********e1 HTTP/1.1" 200 None|
11/09/2020 23:13:34|DEBUG   |root                            |BAZARR Manually searching subtitles for this file: /mnt/local/semleg/Movies/Unpregnant (2020)/Unpregnant (2020) [WEBDL-1080p].mkv|
11/09/2020 23:13:34|DEBUG   |subzero.video                   |Parsing video: Unpregnant.2020.1080p.HMAX.WEB-DL.DD5.1.H.264-CMRG.mkv, hints: {'title': 'Unpregnant', 'type': 'movie'}|
11/09/2020 23:13:34|INFO    |subliminal_patch.core           |Determining basic video properties for 'Unpregnant.2020.1080p.HMAX.WEB-DL.DD5.1.H.264-CMRG.mkv' in '/mnt/local/semleg/Movies/Unpregnant (2020)'|
11/09/2020 23:13:34|DEBUG   |subliminal_patch.core           |GuessIt found: {
    "title": "Unpregnant",
    "year": 2020,
    "screen_size": "1080p",
    "source": "Web",
    "audio_codec": "Dolby Digital",
    "audio_channels": "5.1",
    "video_codec": "H.264",
    "release_group": "CMRG",
    "container": "mkv",
    "type": "movie"
}|
11/09/2020 23:13:34|DEBUG   |subliminal_patch.core           |Size is 6700699036|
11/09/2020 23:13:34|DEBUG   |subliminal_patch.core           |Computed hashes {}|
11/09/2020 23:13:34|DEBUG   |root                            |BAZARR FFprobe used is /usr/bin/ffprobe|
11/09/2020 23:13:34|DEBUG   |root                            |FFprobe found: OrderedDict([('path', '/mnt/local/semleg/Movies/Unpregnant (2020)/Unpregnant (2020) [WEBDL-1080p].mkv'), ('duration', datetime.timedelta(seconds=6215, microseconds=264000)), ('size', 6700699036), ('bit_rate', 8624829), ('container', 'mkv'), ('video', [OrderedDict([('id', 0), ('width', 1920), ('height', 1080), ('scan_type', 'Progressive'), ('aspect_ratio', 1.778), ('pixel_aspect_ratio', 1.0), ('resolution', '1080p'), ('frame_rate', 23.976), ('bit_depth', 8), ('codec', 'H.264'), ('profile', 'High'), ('default', True)])]), ('audio', [OrderedDict([('id', 1), ('name', 'English'), ('language', <Language [en]>), ('codec', 'AC-3'), ('channels_count', 6), ('channels', '5.1'), ('bit_rate', 384000), ('sampling_rate', 48000)])]), ('subtitle', [OrderedDict([('id', 2), ('name', 'English [SDH]'), ('language', <Language [en]>), ('format', 'SubRip'), ('hearing_impaired', True)]), OrderedDict([('id', 3), ('name', 'English'), ('language', <Language [en]>), ('format', 'SubRip')])]), ('provider', {'name': 'ffmpeg', 'version': {'/usr/bin/ffprobe': 'v4.3.1'}})])|
11/09/2020 23:13:34|DEBUG   |root                            |BAZARR is using these video object properties: {'name': '/mnt/local/semleg/Movies/Unpregnant (2020)/Unpregnant.2020.1080p.HMAX.WEB-DL.DD5.1.H.264-CMRG.mkv', 'source': 'Web', 'release_group': 'CMRG', 'resolution': '1080p', 'video_codec': 'H.264', 'audio_codec': 'Dolby Digital', 'imdb_id': 'tt10556022', 'hashes': {}, 'size': 6700699036, 'subtitle_languages': set(), 'original_name': 'Unpregnant (2020) [WEBDL-1080p].mkv', 'plexapi_metadata': {}, 'hints': {'title': 'Unpregnant', 'type': 'movie', 'single_value': True, 'expected_title': ['Unpregnant']}, 'audio_languages': {'eng'}, 'external_subtitle_languages': set(), 'title': 'Unpregnant', 'year': 2020, 'alternative_titles': [], 'used_scene_name': True, 'original_path': '/mnt/local/semleg/Movies/Unpregnant (2020)/Unpregnant (2020) [WEBDL-1080p].mkv', 'fps': 23.976}|
11/09/2020 23:13:34|INFO    |subliminal_patch.core           |Listing subtitles for <Movie ['Unpregnant', 2020]>|
11/09/2020 23:13:34|INFO    |subliminal_patch.core           |Listing subtitles with provider 'legendasdivx' and languages {<Language [pt]>, <Language [pt-BR]>}|
11/09/2020 23:13:34|INFO    |subliminal_patch.core           |Initializing provider legendasdivx|
11/09/2020 23:13:34|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Creating session for requests|
11/09/2020 23:13:34|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Re-using previous legendasdivx cookies: <RequestsCookieJar[<Cookie PHPSESSID=eiaof1k89plnqf3firvck7ib80 for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_k= for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_sid=5fdc70e0c19235a983663540bb583a2b for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_u=386555 for .legendasdivx.pt/>, <Cookie lang=portuguese for www.legendasdivx.pt/>]>|
11/09/2020 23:13:35|DEBUG   |urllib3.connectionpool          |Starting new HTTPS connection (1): www.legendasdivx.pt:443|
11/09/2020 23:13:35|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on www.legendasdivx.pt|
11/09/2020 23:13:35|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=tt10556022&form_cat=28 HTTP/1.1" 200 5550|
11/09/2020 23:13:35|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Found 0 subtitles|
11/09/2020 23:13:35|INFO    |subliminal_patch.core           |Found 0 subtitle(s)|
11/09/2020 23:13:35|DEBUG   |subliminal.core                 |Terminating initialized providers|
11/09/2020 23:13:35|INFO    |subliminal_patch.core           |Terminating provider legendasdivx|
11/09/2020 23:13:35|DEBUG   |root                            |BAZARR 0 Subtitles have been found for this file: /mnt/local/semleg/Movies/Unpregnant (2020)/Unpregnant (2020) [WEBDL-1080p].mkv|
11/09/2020 23:13:35|DEBUG   |root                            |BAZARR Ended searching Subtitles for this file: /mnt/local/semleg/Movies/Unpregnant (2020)/Unpregnant (2020) [WEBDL-1080p].mkv|
11/09/2020 23:13:58|INFO    |engineio.server                 |be0541292d3e4b978869fc5d1324156c: Received packet PING data None|
11/09/2020 23:13:58|INFO    |engineio.server                 |be0541292d3e4b978869fc5d1324156c: Sending packet PONG data None|
11/09/2020 23:14:10|INFO    |engineio.server                 |be0541292d3e4b978869fc5d1324156c: Received packet MESSAGE data 1|
11/09/2020 23:14:10|INFO    |engineio.server                 |be0541292d3e4b978869fc5d1324156c: Received packet CLOSE data None|
11/09/2020 23:14:10|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet OPEN data {'sid': '1e6f0dfa1a5648f5b0fef938edddca94', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}|
11/09/2020 23:14:10|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet MESSAGE data 0|
11/09/2020 23:14:10|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:10|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:10|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:10|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:10|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/MediaCover/507/poster-500.jpg?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:10|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/MediaCover/507/fanart.jpg?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:14|DEBUG   |root                            |BAZARR Manually searching subtitles for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv|
11/09/2020 23:14:14|DEBUG   |subzero.video                   |Parsing video: Zoeys.Extraordinary.Playlist.S01E01.Pilot.1080p.AMZN.WEB-DL.DDP5.1.H.264-TEPES.mkv, hints: {'title': "Zoey's Extraordinary Playlist", 'type': 'episode'}|
11/09/2020 23:14:14|INFO    |subliminal_patch.core           |Determining basic video properties for 'Zoeys.Extraordinary.Playlist.S01E01.Pilot.1080p.AMZN.WEB-DL.DDP5.1.H.264-TEPES.mkv' in "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01"|
11/09/2020 23:14:14|DEBUG   |subliminal_patch.core           |GuessIt found: {
    "title": "Zoey's Extraordinary Playlist",
    "season": 1,
    "episode": 1,
    "episode_details": "Pilot",
    "screen_size": "1080p",
    "streaming_service": "Amazon Prime",
    "source": "Web",
    "audio_codec": "Dolby Digital Plus",
    "audio_channels": "5.1",
    "video_codec": "H.264",
    "release_group": "TEPES",
    "container": "mkv",
    "type": "episode"
}|
11/09/2020 23:14:14|DEBUG   |subliminal_patch.core           |Adding alternative title: Zoeys Extraordinary Playlist|
11/09/2020 23:14:14|DEBUG   |subliminal_patch.core           |Size is 3304919143|
11/09/2020 23:14:14|DEBUG   |subliminal_patch.core           |Computed hashes {}|
11/09/2020 23:14:14|DEBUG   |root                            |BAZARR FFprobe used is /usr/bin/ffprobe|
11/09/2020 23:14:14|DEBUG   |root                            |FFprobe found: OrderedDict([('path', "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv"), ('duration', datetime.timedelta(seconds=2592, microseconds=960000)), ('size', 3304919143), ('bit_rate', 10196591), ('container', 'mkv'), ('video', [OrderedDict([('id', 0), ('width', 1920), ('height', 1080), ('scan_type', 'Progressive'), ('aspect_ratio', 1.778), ('pixel_aspect_ratio', 1.0), ('resolution', '1080p'), ('frame_rate', 23.976), ('bit_depth', 8), ('codec', 'H.264'), ('profile', 'High'), ('default', True)])]), ('audio', [OrderedDict([('id', 1), ('language', <Language [en]>), ('codec', 'E-AC-3'), ('channels_count', 6), ('channels', '5.1'), ('sampling_rate', 48000), ('default', True)])]), ('subtitle', [OrderedDict([('id', 2), ('name', 'SDH'), ('language', <Language [en]>), ('format', 'SubRip'), ('hearing_impaired', True)])]), ('provider', {'name': 'ffmpeg', 'version': {'/usr/bin/ffprobe': 'v4.3.1'}})])|
